files,sents,target
低 分 辨 率 下 小 物 体 检 测 技 术 研 究,现 有 的 目 标 检 测 技 术 大 多 关 注 大 目 标 ， 高 清 晰 率 的 物 体 ， 其 检 测 技 术 成 熟 具 有 较 好 的 检 测 效 果 ， 但 低 分 辨 率 的 小 物 体 检 测 中 由 于 物 体 尺 度 太 小 和 低 分 辨 率 的 特 点 导 致 其 依 然 是 一 个 计 算 机 视 觉 研 究 领 域 的 一 大 挑 战 。,0
低 分 辨 率 下 小 物 体 检 测 技 术 研 究,主 要 工 作 包 括 数 据 集 的 构 建 、 检 测 算 法 的 构 建 与 改 进 两 个 方 面 。,0
低 分 辨 率 下 小 物 体 检 测 技 术 研 究,本 文 以 现 有 的 深 度 学 习 方 法 为 基 础 ， 为 解 决 低 分 辨 下 小 物 体 检 测 问 题 为 出 发 点 ， 进 行 低 分 辨 率 下 小 物 体 检 测 技 术 研 究 。,0
低 分 辨 率 下 小 物 体 检 测 技 术 研 究,一 方 面 ， 本 文 就 现 有 目 标 检 测 数 据 集 进 行 分 析 ， 发 现 现 有 的 数 据 集 大 多 是 针 对 大 物 体 、 高 分 辨 率 的 检 测 任 务 ， 无 法 满 足 本 文 的 研 究 需 求 ， 本 文 采 取 从 现 有 的 公 共 数 据 集 中 抽 取 部 分 低 分 辨 率 的 小 物 体 数 据 ， 使 用 手 工 标 注 的 方 式 建 立 构 建 了 符 合 本 文 研 究 需 要 的 十 种 小 物 体 数 据 集 - 1 0 ， 并 使 用 人 工 合 成 的 手 段 扩 充 数 据 集 。,0
低 分 辨 率 下 小 物 体 检 测 技 术 研 究,另 一 方 面 ， 本 文 基 于 - 1 0 数 据 集 使 用 通 过 引 入 图 像 上 下 文 信 息 、 改 变 候 选 区 域 生 成 策 略 、 超 分 辨 率 等 思 路 设 计 三 种 不 同 的 深 度 神 经 网 络 算 法 进 行 检 测 识 别 ， 通 过 实 验 验 证 这 些 方 法 的 有 效 性 并 对 不 同 算 法 检 测 的 速 度 、 准 确 率 进 行 比 较 ， 分 析 其 优 劣 性 。,0
低 分 辨 率 下 小 物 体 检 测 技 术 研 究,综 上 ， 本 文 通 过 使 用 深 度 学 习 方 法 对 低 分 辨 率 下 小 物 体 进 行 检 测 和 识 别 技 术 研 究 充 分 说 明 了 深 度 学 习 在 低 分 辨 率 下 小 物 体 检 测 和 识 别 可 行 性 和 优 势 ， 并 且 通 过 对 数 据 扩 充 的 方 法 提 高 检 测 的 准 确 性 充 分 说 明 人 工 扩 充 手 段 的 有 效 性 。,1
便 捷 式 数 字 图 像 处 理 系 统 研 究,数 字 图 像 处 理 ， 即 用 计 算 机 对 图 像 进 行 处 理 ， 从 广 义 上 可 看 作 各 种 图 像 加 工 技 术 的 总 称 。,0
便 捷 式 数 字 图 像 处 理 系 统 研 究,本 论 文 结 合 数 学 知 识 ， 成 功 地 从 一 系 列 连 续 图 像 中 分 离 出 物 体 运 动 轨 迹 ， 研 究 了 一 个 简 易 便 捷 式 图 像 处 理 系 统 。,0
便 捷 式 数 字 图 像 处 理 系 统 研 究,本 论 文 首 先 介 绍 了 图 像 处 理 系 统 以 及 系 统 设 计 的 原 则 ， 描 述 了 本 系 统 开 发 相 关 的 技 术 ， 如 嵌 入 式 开 发 、 . 编 程 等 ； 随 后 ， 研 究 了 图 像 处 理 相 关 算 法 及 应 用 ， 如 图 像 模 糊 处 理 、 图 像 处 理 算 法 、 图 像 灰 度 化 算 法 、 反 差 调 整 算 法 、 图 像 显 示 等 ； 后 分 析 、 设 计 与 实 现 了 图 像 处 理 系 统 。,0
便 捷 式 数 字 图 像 处 理 系 统 研 究,论 文 首 先 研 究 与 设 计 了 图 像 管 理 功 能 ， 包 括 了 图 像 的 查 询 、 修 改 、 删 除 与 添 加 功 能 ； 然 后 重 点 分 析 、 设 计 与 实 现 了 静 态 图 像 与 动 态 图 像 的 处 理 算 法 ， 静 态 图 像 处 理 算 法 包 括 图 像 数 据 读 取 、 中 值 滤 波 、 灰 度 化 、 梯 度 获 取 、 图 像 匹 配 与 去 离 散 点 操 作 ； 动 态 图 像 处 理 包 括 物 体 区 域 定 位 、 图 像 二 值 化 、 图 像 膨 胀 、 边 缘 求 取 与 细 化 以 及 运 动 轨 迹 的 绘 制 ， 终 成 功 实 现 了 图 像 处 理 系 统 。,1
儿 童 安 全 监 护 系 统 的 设 计 与 实 现,目 前 ， 随 着 二 胎 政 策 的 实 施 ， 家 长 看 护 孩 子 的 负 担 加 重 ； 加 之 快 节 奏 的 生 活 使 得 家 长 无 法 常 伴 孩 子 左 右 ， 以 至 于 常 出 现 因 家 长 疏 忽 而 导 致 儿 童 走 失 或 拐 卖 的 事 件 。,0
儿 童 安 全 监 护 系 统 的 设 计 与 实 现,由 于 中 国 地 广 人 多 ， 公 安 警 力 相 对 不 足 ， 寻 找 失 踪 儿 童 ， 单 单 依 靠 公 安 机 关 是 不 现 实 的 。,0
儿 童 安 全 监 护 系 统 的 设 计 与 实 现,在 如 今 科 技 高 速 发 展 的 时 代 ， 保 护 儿 童 安 全 ， 预 防 儿 童 丢 失 事 件 的 发 生 就 可 以 借 助 科 技 手 段 来 实 现 。,0
儿 童 安 全 监 护 系 统 的 设 计 与 实 现,因 此 ， 设 计 与 开 发 一 个 儿 童 安 全 监 护 系 统 显 得 尤 为 重 要 。,0
儿 童 安 全 监 护 系 统 的 设 计 与 实 现,主 要 实 现 对 儿 童 的 日 常 安 全 状 态 进 行 监 护 ， 在 发 生 紧 急 安 全 问 题 的 时 候 能 够 快 速 求 救 ， 自 动 定 位 ， 并 第 一 时 间 通 知 监 护 人 。,0
儿 童 安 全 监 护 系 统 的 设 计 与 实 现,基 于 以 上 背 景 ， 本 文 围 绕 儿 童 安 全 监 护 系 统 的 设 计 与 实 现 ， 主 要 开 展 了 以 下 工 作 ： 1 . 分 别 根 据 儿 童 、 家 长 和 后 台 等 三 方 的 应 用 场 景 ， 对 系 统 进 行 需 求 分 析 ， 通 过 需 求 分 析 结 果 ， 设 计 了 一 个 儿 童 安 全 监 护 系 统 软 件 架 构 ： 明 确 系 统 由 儿 童 定 位 端 、 家 长 监 护 端 和 服 务 器 端 三 大 模 块 组 成 ， 并 设 计 了 三 大 模 块 的 主 要 功 能 、 流 程 及 数 据 交 互 的 技 术 路 线 ， 同 时 给 出 该 系 统 的 数 据 库 的 数 据 表 设 计 。,0
儿 童 安 全 监 护 系 统 的 设 计 与 实 现,2 . 分 别 对 系 统 的 儿 童 定 位 端 、 家 长 监 护 端 和 服 务 器 端 三 大 模 块 进 行 详 细 设 计 及 实 现 。,0
儿 童 安 全 监 护 系 统 的 设 计 与 实 现,家 长 监 护 主 要 采 用 技 术 进 行 设 计 ， 实 现 账 户 管 理 、 设 备 管 理 、 地 图 管 理 和 推 送 管 理 四 大 主 要 功 能 ， 分 别 给 出 了 步 骤 流 程 及 关 键 代 码 ， 并 通 过 给 出 效 果 图 的 方 式 ， 展 示 了 家 长 端 的 运 行 效 果 。,0
儿 童 安 全 监 护 系 统 的 设 计 与 实 现,而 服 务 器 端 主 要 利 用 协 议 及 数 据 传 输 格 式 进 行 数 据 传 输 ， 通 过 给 出 关 键 代 码 及 数 据 流 向 图 的 方 式 ， 主 要 阐 述 了 账 户 模 块 、 定 位 数 据 模 块 和 推 送 模 块 的 数 据 交 互 情 况 。,0
儿 童 安 全 监 护 系 统 的 设 计 与 实 现,3 . 搭 建 了 系 统 的 测 试 环 境 ， 并 对 系 统 进 行 测 试 ， 对 测 试 结 果 进 行 分 析 ， 经 测 试 结 果 表 明 ： 该 系 统 功 能 及 性 能 均 符 合 预 期 要 求 。,0
儿 童 安 全 监 护 系 统 的 设 计 与 实 现,"本 课 题 以 基 于 智 能 设 备 作 为 儿 童 定 位 终 端 ， 在 主 流 的 手 机 平 台 上 开 发 家 长 实 时 监 控 , 采 用 + + 框 架 、 数 据 库 搭 建 服 务 端 ， 实 现 一 个 对 儿 童 安 全 起 到 实 质 性 保 护 作 用 的 监 护 系 统 。",1
党 教 综 合 信 息 平 台 设 计 与 研 发,党 员 教 育 工 作 要 充 分 运 用 互 联 网 ， 让 党 员 教 育 工 作 更 高 效 开 展 ， 从 而 实 现 从 严 治 党 ， 服 务 群 众 的 目 的 。,0
党 教 综 合 信 息 平 台 设 计 与 研 发,但 现 实 中 党 员 教 育 还 存 在 以 下 问 题 ： 一 是 党 员 教 育 载 体 单 一 、 学 习 资 源 不 够 丰 富 。,0
党 教 综 合 信 息 平 台 设 计 与 研 发,二 是 没 有 充 分 利 用 好 互 联 网 实 现 虚 实 结 合 教 育 。,0
党 教 综 合 信 息 平 台 设 计 与 研 发,三 是 当 前 党 员 教 育 还 没 有 充 分 适 应 互 联 网 + 新 要 求 。,0
党 教 综 合 信 息 平 台 设 计 与 研 发,本 课 题 运 用 软 件 工 程 思 想 ， 进 行 了 党 教 综 合 信 息 平 台 的 需 求 设 计 并 确 定 了 研 究 重 点 和 功 能 范 围 ， 完 成 了 党 教 综 合 信 息 平 台 的 体 系 架 构 设 计 、 功 能 模 块 设 计 、 数 据 库 设 计 等 方 面 的 工 作 。,0
党 教 综 合 信 息 平 台 设 计 与 研 发,我 主 要 进 行 了 以 下 具 体 工 作 ： 一 、 在 需 求 调 研 方 面 ， 我 通 过 外 出 调 研 、 实 地 走 访 、 集 中 座 谈 、 调 查 问 卷 等 方 式 ， 结 合 在 党 员 教 育 行 业 的 经 验 而 收 集 到 的 大 量 真 实 需 求 ， 借 鉴 先 进 地 区 党 员 教 育 平 台 的 建 设 和 发 展 情 况 ， 参 阅 大 量 文 献 刊 物 ， 了 解 党 员 教 育 信 息 化 需 求 特 点 和 难 点 ， 进 行 了 认 真 的 需 求 分 析 ， 总 结 出 本 课 题 特 殊 的 需 求 主 要 集 中 在 ， 一 是 多 用 户 高 并 发 条 件 下 需 要 平 台 在 性 能 方 面 有 较 高 的 冗 余 。,0
党 教 综 合 信 息 平 台 设 计 与 研 发,二 是 安 全 性 能 要 求 高 ， 需 要 符 合 等 级 保 护 三 级 的 标 准 进 行 设 计 。,0
党 教 综 合 信 息 平 台 设 计 与 研 发,三 是 系 统 实 现 上 需 要 提 供 标 准 的 函 数 接 口 满 足 不 同 载 体 能 够 实 现 数 据 共 享 。,0
党 教 综 合 信 息 平 台 设 计 与 研 发,二 、 是 在 系 统 设 计 方 面 ， 根 据 本 课 题 实 际 运 用 特 性 和 要 求 ， 对 总 体 架 构 、 结 构 模 型 、 系 统 软 件 选 型 、 网 络 硬 件 运 行 环 境 、 网 络 安 全 等 保 三 级 、 数 据 库 、 备 份 容 灾 、 应 用 特 性 媒 体 融 合 等 进 行 了 详 细 的 设 计 ， 并 着 重 设 计 了 党 教 综 合 信 息 平 台 的 功 能 结 构 模 型 、 用 例 图 、 流 程 图 。,0
党 教 综 合 信 息 平 台 设 计 与 研 发,三 、 在 平 台 实 现 方 面 ， 通 过 对 党 教 综 合 信 息 平 台 各 项 功 能 进 行 详 细 的 分 解 和 功 能 设 计 ， 通 过 原 型 图 模 式 详 细 设 计 了 各 功 能 的 数 据 模 型 、 工 作 流 程 、 操 作 界 面 ， 完 成 了 在 线 学 习 、 课 程 评 价 、 教 学 管 理 、 灵 活 学 习 、 网 络 班 级 、 权 限 管 理 、 用 户 管 理 等 模 块 的 研 发 ， 并 根 据 平 台 要 求 多 载 体 数 据 同 步 的 特 性 ， 将 所 有 实 现 方 法 通 过 接 口 和 函 数 来 实 现 。,0
党 教 综 合 信 息 平 台 设 计 与 研 发,四 、 在 平 台 测 试 和 部 署 方 面 ， 结 合 内 部 测 试 、 外 部 测 试 、 试 运 行 对 系 统 进 行 了 全 方 位 测 试 ， 并 按 照 部 署 环 境 和 计 划 部 署 系 统 并 最 终 上 线 。,0
党 教 综 合 信 息 平 台 设 计 与 研 发,通 过 以 上 工 作 ， 让 我 对 于 软 件 工 程 体 系 有 了 更 深 刻 的 了 解 和 体 会 ， 增 加 了 自 己 在 软 件 工 程 领 域 的 理 论 知 识 和 实 践 能 力 ， 特 别 是 在 需 求 调 研 和 需 求 分 析 方 面 ， 通 过 本 课 题 历 练 ， 我 已 能 根 据 用 户 需 求 结 合 实 际 情 况 完 成 进 行 系 统 设 计 和 课 题 管 理 ， 完 整 进 行 平 台 的 全 流 程 设 计 和 管 理 。,0
党 教 综 合 信 息 平 台 设 计 与 研 发,基 于 以 上 实 际 情 况 ， 提 出 建 设 党 教 综 合 信 息 平 台 。,1
凤 凰 城 小 区 物 业 管 理 系 统 的 设 计 与 实 现,如 何 有 效 的 把 物 业 管 理 公 司 、 业 主 委 员 会 、 物 业 投 诉 纳 入 到 一 个 整 体 平 台 进 行 科 学 的 管 理 以 避 免 物 业 纠 纷 的 增 加 ， 作 为 监 管 单 位 的 政 府 房 地 产 房 屋 管 理 局 下 属 的 物 业 管 理 科 ， 肩 负 着 重 大 的 责 任 ， 面 临 着 巨 大 的 考 验 。,0
凤 凰 城 小 区 物 业 管 理 系 统 的 设 计 与 实 现,此 小 区 物 业 管 理 方 面 的 系 统 是 基 于 作 者 所 居 住 的 城 市 小 区 管 理 的 特 征 ， 对 于 处 于 基 础 之 上 ， 针 对 本 地 区 的 小 区 、 物 业 管 理 方 面 的 企 业 以 及 政 府 房 管 机 构 设 计 出 来 了 一 套 优 秀 的 物 业 管 理 系 统 。,0
凤 凰 城 小 区 物 业 管 理 系 统 的 设 计 与 实 现,系 统 主 要 包 括 了 物 业 管 理 、 业 主 委 员 会 、 物 业 投 诉 等 模 块 。,0
凤 凰 城 小 区 物 业 管 理 系 统 的 设 计 与 实 现,物 业 管 理 公 司 通 过 物 业 公 司 管 理 模 块 何 时 何 地 都 可 在 线 提 交 资 质 申 请 、 复 核 、 年 审 等 业 务 ， 资 质 审 核 单 位 可 在 线 审 批 ， 并 能 监 控 企 业 违 规 等 各 种 数 据 ， 根 据 统 计 需 要 实 现 全 市 范 围 内 物 业 公 司 各 方 面 进 行 统 计 。,0
凤 凰 城 小 区 物 业 管 理 系 统 的 设 计 与 实 现,本 文 的 主 要 内 容 如 下 ： 1 根 据 需 求 分 析 ， 对 系 统 进 行 功 能 模 块 的 划 分 ， 重 点 设 计 物 业 管 理 信 息 系 统 各 个 模 块 的 业 务 逻 辑 。,0
凤 凰 城 小 区 物 业 管 理 系 统 的 设 计 与 实 现,使 用 建 模 技 术 、 面 向 对 象 技 术 、 组 件 化 技 术 和 分 层 技 术 等 架 构 来 进 行 设 计 和 开 发 。,0
凤 凰 城 小 区 物 业 管 理 系 统 的 设 计 与 实 现,2 采 用 方 式 ， 可 连 接 局 域 网 、 广 域 网 ， 进 行 网 上 办 公 、 查 询 ， 提 供 窗 口 查 询 、 触 摸 屏 查 询 、 网 上 查 询 等 多 种 方 式 ， 实 现 业 务 公 开 ， 便 于 业 主 使 用 。,0
凤 凰 城 小 区 物 业 管 理 系 统 的 设 计 与 实 现,3 具 备 物 业 公 司 、 业 主 委 员 会 、 小 区 等 的 管 理 功 能 ， 能 够 快 速 录 入 、 精 确 保 存 其 基 础 数 据 ； 自 动 保 存 相 关 往 来 的 文 件 并 生 成 电 子 文 档 ； 便 于 快 速 、 便 捷 地 查 询 统 计 相 关 信 息 ； 同 时 提 供 网 上 资 料 的 填 报 、 信 息 的 发 布 、 政 策 法 规 的 公 开 等 多 项 功 能 。,0
凤 凰 城 小 区 物 业 管 理 系 统 的 设 计 与 实 现,系 统 实 现 物 业 信 息 的 共 享 和 管 理 ， 可 以 规 范 物 业 管 理 企 业 、 物 业 小 区 和 政 府 物 业 管 理 单 位 的 各 项 业 务 ， 可 以 提 高 信 息 处 理 的 速 度 、 准 确 度 ， 方 便 了 信 息 在 不 同 单 位 之 间 的 交 换 。,1
分 层 架 构 开 发 嵌 入 式 系 统,分 层 开 发 思 想 已 经 逐 渐 成 为 软 件 开 发 的 主 要 开 发 手 段 。,0
分 层 架 构 开 发 嵌 入 式 系 统,目 前 ， 先 进 的 开 发 理 念 被 广 泛 应 用 于 应 用 程 序 开 发 中 ， 现 今 的 项 目 开 发 可 以 见 到 大 量 成 熟 应 用 框 架 的 使 用 ， 比 如 ， 2 中 的 2 框 架 就 是 一 个 经 典 的 基 于 的 开 发 框 架 。,0
分 层 架 构 开 发 嵌 入 式 系 统,然 而 在 嵌 入 式 开 发 环 境 下 ， 尤 其 是 嵌 入 式 系 统 开 发 ， 依 然 保 留 着 大 量 的 陈 旧 的 开 发 规 范 。,0
分 层 架 构 开 发 嵌 入 式 系 统,但 嵌 入 式 设 备 ， 除 了 非 常 小 型 的 嵌 入 式 设 备 外 ， 几 乎 都 需 要 支 持 ， 这 种 以 纯 规 范 的 开 发 手 段 已 经 不 适 合 目 前 对 于 软 件 开 发 的 需 求 ， 而 且 以 纯 规 范 开 发 的 应 用 程 序 也 不 易 于 维 护 。,0
分 层 架 构 开 发 嵌 入 式 系 统,本 文 讨 论 了 在 语 言 的 嵌 入 式 开 发 环 境 下 ， 如 何 实 现 类 似 于 中 2 的 框 架 ， 并 用 此 框 架 进 行 嵌 入 式 开 发 。,0
分 层 架 构 开 发 嵌 入 式 系 统,本 文 先 从 讨 论 设 计 模 式 与 框 架 以 及 他 们 之 间 的 关 系 。,0
分 层 架 构 开 发 嵌 入 式 系 统,讨 论 设 计 模 式 和 框 架 在 软 件 开 发 中 的 必 要 性 。,0
分 层 架 构 开 发 嵌 入 式 系 统,介 绍 了 目 开 发 中 前 最 流 行 的 设 计 模 式 。,0
分 层 架 构 开 发 嵌 入 式 系 统,以 及 一 个 应 用 框 架 的 形 成 过 程 。,0
分 层 架 构 开 发 嵌 入 式 系 统,本 文 重 点 讨 论 了 一 个 能 摆 脱 传 统 繁 琐 开 发 过 程 的 嵌 入 式 应 用 框 架 。,0
分 层 架 构 开 发 嵌 入 式 系 统,这 个 框 架 称 为 。,0
分 层 架 构 开 发 嵌 入 式 系 统,然 后 本 文 从 研 究 规 范 原 理 ； 讨 论 建 立 框 架 的 可 行 性 ； 参 考 成 熟 框 架 2 ； 分 析 2 的 运 行 机 制 ， 筛 选 其 中 核 心 的 流 程 部 分 作 为 总 体 设 计 的 参 照 ； 找 出 实 现 的 所 需 要 的 元 素 ， 比 如 ： 比 较 和 选 择 库 ， 并 移 植 - ， 支 持 图 形 处 理 功 能 并 移 植 ， 实 现 转 换 工 具 使 得 能 够 自 动 翻 译 页 面 ， 选 用 合 适 的 服 务 器 ， 支 持 框 架 使 得 页 面 更 具 炫 动 效 果 等 ； 再 讨 论 如 何 串 联 起 各 个 层 之 间 的 关 系 ， 最 后 组 成 适 合 嵌 入 式 语 言 环 境 下 的 应 用 框 架 。,0
分 层 架 构 开 发 嵌 入 式 系 统,本 文 还 通 过 真 实 项 目 作 为 论 证 ， 从 无 到 有 ， 使 用 框 架 分 别 实 现 环 境 下 8 0 设 备 和 下 6 3 0 0 设 备 的 部 分 的 开 发 ， 以 证 明 框 架 可 以 在 不 同 平 台 上 应 用 ， 还 能 大 大 提 高 开 发 效 率 ， 规 范 开 发 代 码 ， 降 低 错 误 发 生 ， 说 明 了 这 种 在 嵌 入 式 环 境 下 分 层 开 发 的 思 想 具 有 较 好 的 实 际 使 用 价 值 。,1
